Yarı Zamanlı / Part Time,Bilişim Makine ve Ekipmanları,Jungheinrich Istif Makinaları San. ve Tic. Ltd. Şti.,Jungheinrich Istif Makinaları San. ve Tic. Ltd. Şti.,İnsan Kaynakları Stajyeri,3577742,İstanbul(Asya)(Ümraniye),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI GENEL NİTELİKLER:Ön lisans veya lisans bölümlerinde 2. veya 3. sınıf öğrencisiTercihen daha önce insan kaynakları alanında staj yapmış olanTercihen iyi derecede İngilizce ve/veya Almanca bilenMS Office programlarına hakim Kendini geliştirmeyi, öğrenmeyi seven, araştırmacı, çözüm odaklıDikkatli detaycı ve iş disiplini olan Takım çalışmasına yatkın, sabırlı, insan ilişkilerinde başarılıSözlü ve yazılı iletişim becerileri güçlü Yoğun iş ortamlarında planlı, uyumluAnadolu Yakası’nda ikamet eden İŞ TANIMI:İnsan Kaynakları süreçlerinde birçok farklı alanda tecrübe kazanmakİnsan Kaynakları süreçleri ile ilgili sorumluluğundaki görevleri belirlenen zaman planına uygun şekilde yerine getirmekİşe alım, kariyer günleri, oryantasyon, özlük dosyalarının takibi gibi konularda sorumluluk almakÇeşitli projeler ve süreç iyileştirme/geliştirme aşamalarında görev almak, bu konularda aktif araştırmalar yapmak ve fikirler geliştirmek","
                2 gün önce
                 güncellendi
               "
Tam Zamanlı,undefined,INC DANIŞMANLIK,INC DANIŞMANLIK,Saha Satış Temsilcisi,3644387,Ankara(Etimesgut),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI İş AçıklamasıTürkiye’ nin yenilikçi telekom operatörü Turkcell Superonline, bir Turkcell grup şirketidir. Kendi altyapısını kurmak üzere fiber optik yatırımlarına hız kesmeden devam eden Turkcell Superonline, Türkiye’de 1000Mbps’ye varan hızlarda internet erişimi sağlayan ilk ve tek telekom operatörüdür. Turkcell Superonline, bireysel ve kurumsal müşterilerine ses, data, geniş bant internet erişimi, toplu ses taşıma ve kiralık veri hattı hizmetleri ve katma değerli servisler sunmaktadır.Turkcell Superonline Abone Merkezinde, belirlenen bölge içerisindeki toplu yaşam alanlarında kapıdan kapıya tekniğiyle Turkcell Superonline ürünlerinin tanıtım ve satışını gerçekleştirecek Saha Satış Temsilcileri aramaktayız.İstenen Yetenek ve UzmanlıklarEtimesgut, Sincan, Mamak, Keçiören ya da Altındağ ilçelerinde ikamet eden,Dinamik, hırslı, gelişime açık, yenilikçi, yaratıcı,Sözlü ifade ve temsil yeteneği gelişmiş,·İnsan ilişkileri güçlü,·Dışa dönük, sonuç odaklı çalışmayı seven,·Sabit maaşla birlikte yüksek prim hedefleyerek gelirini arttırmak isteyen,·Hedef odaklı çalışacak,","
                2 gün önce
                 yayınlandı
               "
Tam Zamanlı,Konaklama ve Otelcilik,Elite World Hotels – Elit Turizm Yatırım A.Ş.,Elite World Hotels – Elit Turizm Yatırım A.Ş.,Resepsiyonist,3146435,İstanbul(Asya)(Maltepe),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Elite World Hotels, Elite World Comfy İstanbul Taksim and Elite World İstanbul ile İstanbul metropol yaşamın merkezi Taksim Talimhane’de, Elite World İstanbul Florya ile Florya E5 Karayolu üzerinde, Elite World Grand İstanbul Basın Ekspres ile Basın Ekspres Yolu üzerinde, Elite World Van ile Van merkezde ve Elite World Marmaris Hotel ile İçmeler Marmaris’te Elite World Grand İstanbul Küçükyalı ile İstanbul’un yükselen yaşam değeri Maltepe’de Elite World Grand Sapanca ile doğanın içinde misafirlerine ayrıcalıklar dünyasını sunmaktadır. İş, turizm ve eğlence amaçlı konaklamaları için benzersiz kalite anlayışıyla hizmet veren Elite World Hotels&Resorts'de konfor, şıklık, güvenlik ve modern teknolojik alt yapı bir arada bulunmaktadır.Özgün mimarisi ve dekorasyonu ile Türk misafirperverliğini sentezleyerek, misafirlerine üstün hizmet kalitesini sunmayı amaçlayan Elite World Hotels&Resorts bu amaç doğrultusunda tüm birimlerinde uzman personelleri ile hizmet vermektedir.Elite World Hotels&Resorts'in Maltepe'de bulunan Elite World Grand İstanbul Küçükyalı Hotel bünyesinde, misafirlerin günlük giriş-çıkış işlemlerinin yapılması, tesis ve faaliyetleri hakkında bilgi verilmesi, konaklama bilgilerinin sisteme girilmesi, taleplerinin alınması ve ilgili bölümlere bildirilmesi konularında görevlendirilmek üzere deneyimli veya yetiştirilmek üzere ""Resepsiyon Görevlileri"" arayışımız bulunmaktadır.Genel NiteliklerTercihen Turizm Otelcilik bölümlerinden mezun, Benzer pozisyonda en az 1 - 3 yıl görev yapmış,İngilizce iletişimde güçlü,Opera sistemini bilen,Misafir memnuniyeti odaklı çalışmaya gereken özeni gösteren,Vardiyalı olarak çalışabilecek,İstanbul Anadolu yakasında ikamet eden/edebilecek","
                1 gün önce
                 güncellendi
               "
Tam Zamanlı,Tekstil,MEZ CRAFTS TEKSTİL A.Ş.,MEZ CRAFTS TEKSTİL A.Ş.,Muhasebe Uzman yardımcısı,3643650,İstanbul(Asya)(Kartal),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Üniversitelerin, yüksek okulların ilgili bölümlerinden mezun,Kariyerini genel muhasebe ve finans alanında geliştirmek isteyen, alanında maksimum 1-2 yıl deneyimliBanka hareketleri, tahsilat kayıtları, kıymetli evrak muhafazası, tek düzen hesap planı vergi beyannameleri ve yasal mevzuat hakkında bilgiliOrta seviyede yazılı ve sözlü İngilizce bilgisine sahipMicrosoft Office programlarını kullanabilenDikkatli ve özenli çalışmayı prensip haline getirmişPlanlama ve takip yönü kuvvetli, sonuç odaklı, analitik düşünebilenYazılı ve sözlü iletişim becerileri gelişmiş, takım çalışmasını benimseyenErkek adaylar için askerlik görevi ile ilişkisi bulunmayanİstanbul Anadolu yakasında ikamet eden","
                1 gün önce
                 güncellendi
               "
Tam Zamanlı,Karayolu Taşımacılığı,ELİTTRANS SEYAHAT TURİZM HİZMETLERİ LİMİTED ŞİRKETİ,ELİTTRANS SEYAHAT TURİZM HİZMETLERİ LİMİTED ŞİRKETİ,Saç Ekim Hemşiresi,3631357,"İstanbul(Avr.)(Kağıthane, Sarıyer)",active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Sağlık sektöründe öncü olan Elittrans Seyahat Turizm yurt dışı ve yurt içi hastalara hizmet vermekte ve lokasyon olarak Vadi İstanbul'da yer almaktadır. “Saç Ekim Hemşiresi” arayışımız bulunmaktadır.ARANAN NİTELİKLEREn az 2 yıl servis/cerrahi servis deneyimi olan,Ekip çalışmasına yatkın,Esnek çalışma saatlerine uyum sağlayabilecekTam zamanlı çalışabilecek,Dinamik çalışma ortamında kariyer hedefleyen,Hasta güvenliği ve memnuniyeti odaklı çalışan,İletişimi güçlü, insan ilişkilerinde başarılı.İŞ TANIMI Saç ekim alanında tecrübe şartı aranmamaktadır. Gerekli eğitim kliniğimiz tarafından sağlanacaktır.","
                1 gün önce
                 güncellendi
               "
Tam Zamanlı,"Seyahat Acentaları, Çağrı Merkezi Hizmetleri",Tatilcikuş Seyahat Acentası,Tatilcikuş Seyahat Acentası,Seyahat Danışmanı,3631245,"İzmir(Bornova, Bayraklı)",active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Türkiye'deki tek Great Place To Work sertifikalı Turizm şirketinde çalışmak ister misin?İzmir Bayraklı'da bulunan genel merkezimizin iki farklı departmanında (Kıbrıs - Yurtiçi Hotelleri) satış ekiplerimizde çalışmak üzere, İnbound olarak ofisimizi/çağrı merkezimizi arayan yolcularımıza, hotel ve uçak bilet satış/rezervasyon yapabilecek, misafirlerimizin memnuniyeti için tatil öncesi ve tatil sonrası her talebine çağrı merkezimizden destek verip butik bir tatil organizasyon hizmeti sağlayabilecek ve şirketimizde sezonluk değil, uzun vadeli görev alabilecek takım arkadaşları arıyoruz.Aradığımız en temel kriterler; Daha önce benzer pozisyon ve işlerde görev almış,Kıbrıs hotelleri ve Türkiye'de bulunan kayak, termal, islami ve yazlık resort hoteller hakkında bilgisi olan,İletişim becerisi yüksek ve pozitif,Yazışma diline ve Türkçe'mizin kullanımına hakim,Ofis içi saygı sevgi kurallarına uyum sağlayabilecek,Bilgisayar kullanımında hızlı ve becerikli,Sabırlı, yolcularımızın memnuniyeti için çalışacakKaliteli ve genç bir ekip ile baskısız bir ortamda kariyer yapmak isteyen ve yukarıdaki kriterlere uyan tüm adayları ilanımıza başvurmaya davet ediyoruz.Şirketimizin çalışanlarına sağladığı bazı avantajlar;Yılda iki kez maaş zammı,Normal bir çalışan için en az 15.000 TL kazanç (maaş+prim),2.000 TL Nakit yemek desteği,Yıllık 20 gün izin, Doğum gününüzden önceki veya sonraki gün ofiste doğum günü kutlaması ve doğum günü tarihinizde izin.Aylık Motivasyon Organizasyonları,Bireysel Emeklilik Ödemeleri","
                1 gün önce
                 güncellendi
               "
Full-Time,undefined,Gizli Firma,Gizli Firma,Satış Direktörü,3634478,Bursa,active,Detail-Aday,"QUALIFICATIONS AND JOB DESCRIPTION A stand out position for sales and business development management at a well established manufacturing company in automotive industry, having OEM and Tier1 customers.Desired Skills and SpecializationsMin. University degree (engineering is preferred),Fluent in English (a second foreign language is preferred)Min. 8 years hands-on management experience in sales and marketing departments, preferably in automotive industry, (portfolio with automotive OEM and Tier1s in Europe is preferred)High commercial awareness,Able to direct sales staff with high performance,Customer, process and results oriented,Outstanding ability for communication and persuasion,Experienced in working with IATF 16949, FMEA, APQP, PPAP and SAP,Skilled in delivering presentations,Skilled in project management,Skilled in using MS Office, Active car driver with B-driving licence,No restriction for travel globally,Living in Bursa or will move to Bursa.Job DescriptionCoordinate all sales and business development team,Develop new sales, marketing and business development strategies,Maintain and further enhance a high performance team embracing open communication and strong teamwork,Plan and execute activities in accordance with company’ s sales, business development and marketing strategies to meet monthly and annual targets as well as long term projections,Prepare annual budget, follow and analyze results and report,Coordinate customer visits, bidding and all sales information,Develop new business and collaboration (especially in Europe) in accordance with targets for turnover and profit,Follow domestic and global markets as well as competitors, conduct new market search and develop new strategies accordingly,Arrange trade fair participations and ensure successful outcome,Lead all activities for customer satisfaction.","
                Bugün
                 güncellendi
               "
Tam Zamanlı,Perakende,Penti,Penti,Mağaza Müdürü,3618214,"İstanbul(Avr.)(Beyoğlu, Şişli)",active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Biz, Penti’de kocaman bir takımız.Takım ruhumuz ve bizi biz yapan değerlerimiz ile bir oluruz, bütünü tamamlarız. İkinci kez kazandığımız Great Place to Work Türkiye'nin ardından bu yıl ayrıca Great Place to Work Europe'ta da varız!İnsani, toplumsal ve çevresel konulara bakış açımız, bizi hep birlikte daha iyiye gitmek için teşvik eder.Hep birlikte güçlüyüz. Kapsayıcılık ve çeşitlilik felsefemizle, cinsiyet ayrımcılığının ve ön yargıların önüne geçeriz. Kadın istihdamında öncü olur, her alanda adil çalışan deneyimi projeleri geliştiririz.  Sürdürebilir çevre yaklaşımımızla geleceği düşünerek bugünden harekete geçer, daha iyi bir dünya için çalışırız. Her hareketimizle farkındalık yaratmayı hedefleriz.Kelimelerle ifade edilemeyen, sessiz kalmayı kabullenemeyen bir güç vardır ruhumuzda. Bu ruh ile herkesi kendimize hayran bırakırız.Şimdi, söyle;Cesaretin ve işine duyduğun tutkun ile bu büyük orkestranın bir parçası olmaya,Biz yeni yollar keşfederken, yolculuğumuzda bizimle tempo tutmaya,Ezber bozan bir ritimle sesimize ses katmaya ne dersin?Yanıtın evetse, haydi aramıza katıl!Perakendenin hareketli yapısı ilgini çekiyorsa,Müşterinin mutluluğu seni motive ediyorsa,Mağaza içi operasyonu ve satışı bir arada yürütebileceğine inanıyorsan,Bir takımın parçası olarak kendinle birlikte ekibini de düşünebileceksen,İŞ TANIMISahne Senin!Aylık ve dönemsel satış hedeflerini gerçekleştirmek,Satış ve mağaza karlılığını geliştirmenin yollarını araştırmak,Mağaza görsel standartlarına uygun ürünlerin düzgün teşhir edilmesini sağlamak,Ürün ve stok takibini gerçekleştirmek.","
                Bugün
                 güncellendi
               "
Tam Zamanlı,İnsan Kaynakları Danışmanlığı,HUMAN KAPİTAL İNSAN KAYN.VE DAN.HİZ.SAN.TİC.LTD.ŞTİ,HUMAN KAPİTAL İNSAN KAYN.VE DAN.HİZ.SAN.TİC.LTD.ŞTİ,Talaşlı İmalat Müdürü,3613659,Aydın,active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Makine sektöründe ve farklı sektörlerde üretim yapan, sektöründe lider konumda olan, 88 ülkeye ihracat yapan, kurumsal müşteri firmamızın fabrikasında istihdam edilmek üzere ÜRETİM MÜDÜRÜ aranmaktadır.   Üniversitelerin Makine, Mekatronik, Otomotiv, Metalurji ve Malzeme, Malzeme Mühendisliği bölümlerinden mezun olmak Tercihen iyi derecede İngilizce konuşabilenMS Office Programlarından Excel ileri düzeyde kullanabilen. Tercihen SAP bilenTalaşlı imalat süreçlerine hakim ve en az 5 yıl Müdürlük seviyesinde deneyimi olmakMontaj, metal işleri (kaynak) ve elektrik işlerinde bilgili olmakPozisyondan Beklentiler: Üretim süreçlerini müşteri isteklerine ve standartlara uygun üretimi yönetmekYönetsel deneyime sahip, insan ilişkilerinde başarılı, analitik düşünceye sahip olmakAskerlik hizmetini tamamlamış veya askerlikten muaf (erkek adaylar için) olmakTüm adayların Aydın bölgesinde ikamet etmesi veya ikamet edebilecek durumda olmak İş Tanımı:   Talaşlı imalat, Montaj, Metal İşleri ve Elektrik işleri birimlerini yönetmekBütçelerin belirlenmesi, takibi,Üretim planlarına uygun olarak üretimin gerçekleştirilmesi, üretim kalitesinin takibi,Yalın üretimin yaygınlaştırılmasıHUMAN KAPİTAL Türkiye İş Kurumu'nun 02.07.2022 tarih 228 numaralı izin belgesi ile faaliyet gösteren özel istihdam bürosudur. İş arayanlardan ücret alınması yasaktır.","
                Bugün
                 güncellendi
               "
Tam Zamanlı,Akü - Pil - Batarya,ESAN AKÜMÜLATÖR VE MALZ.SAN.TİC. A.Ş.,ESAN AKÜMÜLATÖR VE MALZ.SAN.TİC. A.Ş.,İhracat Satış Uzmanı,3357378,"Kocaeli(İzmit, Darıca, Derince, Gebze, Çayırova, Dilovası, Körfez), İstanbul(Asya)",active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI         ESAN AKÜ MALZ. SAN. TİC. A.Ş DE Takım Oyuncumuz Olur Musunuz?     1978 yılında İstanbul’da kurulan Esan Akü ve Malzemeleri San. Ve Tic. A.Ş. olarak yurt içinde 70’in üzerinde bayi ve satış sonrası hizmet noktasında faaliyetini sürdüren ve 4 kıtada 60’ı aşkın ülkeye ihracat yapan köklü bir firmadır.2016 yılında Kocaeli’nin Gebze ilçesindeki modern tesislerinde üretimine devam eden Esan Akü ve Malzemeleri San. Ve Tic. A.Ş. 45 yıllık tecrübesi ve müşteri memnuniyetiyle sektöründeki öncü firmaların başında gelmektedir.Esan Akü ve Malzemeleri San. Ve Tic. A.Ş.; Esan Plastik ve Esan Metal fabrikalarıyla ve çok yakında Esan Ailesi bünyesine dâhil olacak olan Esan Traksiyoner fabrikasıyla akü sektöründe kendi üretimi için gerekli yatırımları gerçekleştirmeye devam etmekle birlikte en yeni teknolojik sistemleri de takip etmektedir. Üretim ağını akıllı üretim sistemleri, robot ve otomasyon sistemleri, yüksek teknoloji ürünü şarj sistemleri ve özel tasarım makinaları ile genişletmektedir.Ürünleri ile sektöre, bayilerine ve kullanıcılarına değer katan Esan Akü ve Malzemeleri San. Ve Tic. A.Ş., sürdürülebilir çevre yaklaşımıyla güven odaklı vizyonuyla bir enerji depolama firmasıdır. 2018 yılında T.C. Sanayi ve Teknoloji Bakanlığı tarafından AR-GE merkezi olarak da tescillenmiştir.Esan Akü ve Malzemeleri San. Ve Tic. A.Ş., “Dünya gücünü bizden alıyor.” sloganıyla çıktığı bu yolda akü sektöründeki yükselişini sürdürmektedir.Pozitif enerjisiyle ekibimizin gücüne güç katacak çalışma arkadaşlarını aramızda görmek istiyoruz.İş Tanımı;• Müşteriler ile her türlü yazışma ve görüşmelerin yapılması ve teklif hazırlanması,• Müşterilerden gelen siparişlerin; satış sözleşmesinden ödemeye kadar olan tüm sürecini takip etmek ve siparişlerin zamanında teslim edilmesini sağlamak,• Gerçekleşen ve hedef satış bütçesi için aylık, yıllık raporlamaları hazırlamak ve sunmak,• Yeni müşteri kazanımına yönelik olarak potansiyel müşteri araştırması yapmak,• Pazar eğilimlerini anlayıp değişen rekabet koşullarını karşılamak için pazar araştırması, rakip analizi, fiyat performans analizi çalışmaları sağlayabilecek, Müşteri ihtiyaçlarını analiz edip, alternatif çözümlerle projelerin başarılı bir şekilde hayata geçirilmesini sağlayabilecek,• Yurtdışı fuar organizasyonlarının takip edilmesi ve aktif rol alınması.Genel Nitelikler;• Üniversitelerin ilgili bölümlerinden mezun,• İhracat, gümrük mevzuatına ve ihracat operasyonlarına hakim,• Tercihen Otomotiv sektörü olmak üzere ihracat satış ve operasyon süreçlerinde en az 2-3 yıl deneyimli,• Çok iyi düzeyde İngilizce bilen,• Ms office ve ERP programlarını ileri düzeyde kullanabilen, • Satış/müşteri odaklı ve ikna kabiliyeti yüksek, • Takım Çalışmasına yatkın, çözüm odaklı ve hızlı aksiyon alabilen, • Aktif olarak araç kullanabilen, • Yurt dışı seyahat engeli bulunmayan.","
                Bugün
                 güncellendi
               "
Tam Zamanlı,"Tekstil, Mağazacılık (Ticaret)",VAKKO Tekstil ve Hazır Giyim San. İşl. A.Ş.,VAKKO Tekstil ve Hazır Giyim San. İşl. A.Ş.,Mağaza Müdürü,3471084,"İstanbul(Avr.), İstanbul(Asya)",active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Moda ve lüks sektöründe benzersiz bir kariyer yolculuğu için Vakko Dünyası’na katılın!""W Collection"" markamızın Akasya mağazasında değerlendirilmek üzere ""Mağaza Müdür Yardımcısı"" unvanıyla aramıza katılacak yeni çalışma arkadaşlarımızı arıyoruz.Modayı yaşam tarzınız haline getirdiyseniz,Yıldızınız satış beceriniz ve ekip yönetiminiz ile parlıyorsa,Dinamik, yeniliklere açık ve motivasyonunuz yüksekse,İletişim gücünüz kuvvetliyse,Misafir memnuniyeti olmazsa olmazınız haline geldiyse,Ekip çalışması sizin için bir tutkuysa başvurunuzu heyecanla bekliyoruz!GENEL NİTELİKLERTekstil ve lüks hazır giyim mağazacılığı konusunda 12 yıl, mağaza yöneticiliği konusunda en az 7 yıl deneyimli,En az Önlisans mezunu,İngilizce bilen,Microsoft Office programları kullanabilen,İnsan ilişkileri kuvvetli, gelişime ve değişime açık,Problem çözme becerisine sahip.","
                Bugün
                 güncellendi
               "
Tam Zamanlı,Konaklama ve Otelcilik,GAMA TURİSTİK TESİS İŞLETMECİLİĞİ ANONİM ŞİRKETİ,GAMA TURİSTİK TESİS İŞLETMECİLİĞİ ANONİM ŞİRKETİ,Finans Direktörü,3546204,İstanbul(Avr.)(Zeytinburnu),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Are you a passionate hotelier who wants to be a part of pre-opening team at the ‘’Mövenpick Hotel Istanbul’’A fantastic opportunity for a Director of Finance to be part of the opening of Mövenpick Hotel Istanbul .ResponsibilitiesReporting to: General Manager Planning & Organizing of Finance Departmant P&L Accuracy & Reporting Management Budget & Forecast Management Hotel Management Agreement Charges and/or Fees Balance Sheet Reconciliation Cash Flow Management Internal Controls – Audits Relations with financial institutions Tax/Legal/Insurance Compliance Capex / Opex Management Policy Administration All laws and fiscal regulations of the area location, which effect financial matters of the hotel, will be complied with. This includes seeing that proper permits and licenses are obtained for such things as liquor licenses, sellers permit, business licenses, etc. Responsible for the analysis and interpretation of the financial data and communicating this in a comprehensible form, of meaningful variations in the operationsDeveloping an Empowered Team Leading an Engaged and Diverse Team The financial policy and perspective is shared and understood by employees as noted in all training materialsQualificationsBachelor's degree 5+ years' experience in a similar role ( International Hotel Chain Experience )Hotel Pre-Opening experience Highly computer literate with a high-level command of ExcelStrong organizational, critical thinking and communications skillsStrong language skills, both in Turkish and EnglishAttention to detail and good judgementOrganized and detail consciousKnowledgeable of hotel PMS & financial systems (Opera, Material Control, Portal Plus, Symphony, Logo, PCI DSS etc. )         ","
                Bugün
                 güncellendi
               "
Tam Zamanlı,"Tekstil, Tekstil Aksesuar, Mağazacılık (Tekstil), Perakende",AYAYDIN TEKSTİL TURİZM TİCARET SANAYİ ANONİM ŞİRKETİ,AYAYDIN TEKSTİL TURİZM TİCARET SANAYİ ANONİM ŞİRKETİ,Depo Sevkiyat Elemanı,3639376,İstanbul(Avr.)(Bahçelievler),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI GENEL NİTELİKLER VE İŞ TANIMITakım çalışmasına yatkın ve iletişimi kuvvetli,Yoğun iş temposunda çalışabilecek,Bahçelievler, Sefaköy, Güneşli, Şirinevler, Güngören, Halkalı, Bağcılar, Esenler civarı ikamet edenGENEL NİTELİKLERİŞ TANIMITUDORS Gömlek Sevkiyat/Depo Biriminde;Ürün kontrol ve kabulSevkiyatOkutmaYurt dışı sevkiyatbirimlerinde görevlendirilmek üzere;  ""DEPO VE SEVKİYAT ELEMANLARI"" ARAMAKTAYIZ.","
                5 gün önce
                 yayınlandı
               "
Tam Zamanlı,Cam Sanayi,Stargrup Cam A.Ş.,Stargrup Cam A.Ş.,Satın Alma Sorumlusu,3613894,İstanbul(Avr.)(Arnavutköy),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI GENEL NİTELİKLER Cam sektöründe faaliyet gösteren firmamız, ithalat ve ihracat ağırlıklı çalışmakta olup, firmamızın tüm satın alma işlemlerinin sorumluluğunu almak. Satın almaya konu olan malzemelerin kalite, teslim süresi, fiyat avantajı sağlayacak şekilde alımını gerçekleştirmek, ihracat ve ithalat operasyon işlemlerini ve yazışmalarını yürütmek, tüm sürecin hatasız tamamlanması için gerekli takipleri yapmak, nakliye ve yurt dışı evrakları hazırlamak, Dahilde İşleme Belgesi / İzni kapsamında müracaat yapmak ve tüm süreci takip ederek kapama işlemlerini sonuçlandırmak.İŞ TANIMI·         Üniversitelerin ilgili bölümlerinden mezun,·         Satınalma , İthalat, ihracat ve gümrükleme işlemleri konusunda kariyer yapmak isteyen deneyimli ve deneyimsiz,·         İyi düzeyde ingilizce bilgisine sahip,·         Gümrük Müşavirleri ile koordineli çalışabilecek,·         Tedarik edilen ürün ve hizmetlerin kullanım, uygunluk, memnuniyet takibini yapmak,·         Alımı gerçekleşen ürün ve hizmet faturalarını kontrol etmek, ödemelerin faturalara uygun olarak yapılmasını sağlamak,·         Faaliyet alanı ile ilgili belge, yazışma, sözleşme, rapor v.b. dökümanı düzenli bir biçimde dosyalamak ve sistemde siparişlerini oluşturmak,·         Tedarikçi geliştirme süreçlerine katkı sağlamak,  ·         Tedarikçi performanslarını takip etmek, raporlamak, ·         İthalat ve ihracat işlemlerine katkı sağlamak,·         MS Office programlarına hakim, özellikle iyi derecede excel kullanabilen,·         Araştırmacı, takipçi, detaycı ve sonuç odaklı çalışan,·         Takım çalışmasına önem veren, yeniliğe ve gelişime açık,·         Askerliğini tamamlamış (erkek adaylar için).","
                27 gün önce
                 güncellendi
               "
Tam Zamanlı,"Danışmanlık, İnsan Kaynakları Danışmanlığı",GI GROUP AND WYSER TURKEY SEÇME VE YERLEŞTİRME A.Ş.,GI GROUP AND WYSER TURKEY SEÇME VE YERLEŞTİRME A.Ş.,Mekanik Bakım Elemanı,3636717,Ankara(Gölbaşı),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Gi Group, iş gücü piyasasının gelişimi için hizmet veren, dünyanın önde gelen şirketlerinden biridir. Hizmet verdiği konumlarda, dönemsel ve sürekli iş ilişkileri, seçme ve yerleştirme, insan kaynakları danışmanlığı, eğitim ve birçok ilgili tamamlayıcı alanlarda faaliyet göstermektedir.Danışmanlığını yapmakta olduğumuz Alçı ve Çimento üretiminde faaliyet gösteren firmamızın Gölbaşı lokasyonu için ""Mekanik Bakım Elemanı"" arayışımız bulunmaktadır.GENEL NİTELİKLERTercihen Meslek Lisesi veya MYO 'larının Makine bölümünden mezun,Tercihen Mekanik arıza tespitlerinde, tamir ve bakım/onarım konularında en az 1 yıl iş tecrübesi olan,Makine ekipmanlarından anlayan ve mekanik araç gereçleri kullanma becerisi olan,Takım çalışmasına yatkın,İletişim ve koordinasyon yeteneğine sahip,Vardiyalı düzende çalışabilecek,Erkek adaylar için tercihen askerlik görevini tamamlamışAnkara’da servis güzergahı olan ‘’Konya Yolu’’ üzerine gelebilecek, tercihen Yenimahalle, Gölbaşı, Keçiören, Çankaya ilçelerinde ikamet eden,İŞ TANIMIVardiyada oluşabilecek tüm mekanik ve pnömatik arızalara gerekli iş güvenliği tedbirlerini alarak müdahale etmek,Bakım planına göre bakım zamanı gelmiş makine ve ekipmanların bakımlarını üstlenmek,Talimatlar doğrultusunda düzeltici ve önleyici faaliyetlere katılmakTüm çalışmaları rapor defterine yazmak ve gerekli formları tutarak dokümante etmek,ÇALIŞMA SAATLERİ3 vardiya sistemi bulunmaktadır (08.00 - 16.00, 16.00 - 00.00, 00.00 - 08.00)YAN HAKLARMaaş + yemek + servis + yol ücreti + yılda 3 kere bayram harçlığı + yakacak yardımı + evlilik yardımı + sünnet yardımı + 5 yıl ve üzeri çalışanlara ikramiye fırsatıGI GROUP AND WYSER TURKEY SEÇME VE YERLEŞTİRME A.Ş. Türkiye İş Kurumu'nun 29.12.2020 tarihli 7511096 No'lu lisans sahibi özel istihdam bürosudur.","
                Bugün
                 güncellendi
               "
Tam Zamanlı,Diğer,Martı Otomobil Kiralama Emlak ve Organizasyon A.Ş.,Martı Otomobil Kiralama Emlak ve Organizasyon A.Ş.,Araç Teslimat Sorumlusu,3106865,"İstanbul(Avr.)(Küçükçekmece, Başakşehir)",active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI 2018 yılından beri hizmet veren Araç Kiralama Şirketimizde; hızla büyüyen dinamik ve enerjik ekibimizde yer alacak, hedeflerimize bizimle birlikte yürüyecek ""Ofis - Saha Teslimat Uzmanları"" arıyoruz.Aşağıdaki niteliklere sahipsen ekibimize katılman için seni bekliyoruz.NİTELİKLEREn az lise mezunu,Minimum 4-5 yıldır araç kullanan,Sürücülük becerileri gelişmiş,B Sınıfı Ehliyete sahip,Psikoteknik belge sahibi,Güleryüzlü ve diksiyonu düzgün,Müşteri memnuniyeti ve hizmet kalitesi bilinci yüksek,Vardiyalı çalışabilecek,Haftasonu çalışıp hafta içi izin kullanabilecek,Tercihen orta seviyede İngilizce bilen, (Arapça bilgisi tercih sebebidir.)Küçükçekmece- Beşyol veya Başakşehir semtlerine ulaşım sağlayabilecek.İŞ TANIMIMüşteriye araç teslim etmek ve kiralama süresi biten araçları yerinde (konumda) teslim almak,Teslimat öncesi gerekli hazırlık ve kontrol sürecini gerçekleştirmek,Teslimat evraklarını doldurmak ve evraksal süreci yürütmek,Müşteri memnuniyeti için gereken özenli hizmeti sağlamak.Operasyonla ilgili gerekli olan diğer konularda destek olmak.SAĞLANAN OLANAKLARHizmet Kalitesi PrimÖdül BonuslarıKıyafet YardımıBayram İkramiyesiUlaşım veya Kira yardımıAraç Kiralama İndirimiÜcretli Doğum Günü İzni","
                Bugün
                 güncellendi
               "
